Player,Cmp,PassAtt,PassYds,PassTD,PassInt,Sk,YdsLost,PassLng,Rate,RushAtt,RushYds,RushTD,RushLng,Tgt,Rec,RecYds,RecTD,RecLng,Fmb,FL,FirstDPass,FirstDPassPer,IAY,IAYPerPA,CAY,CAYPerCmp,CAYPerPA,PassYAC,YACPerCmp,PassDrops,DropPer,BadThrow,BadPer,Bltz,Hrry,Hits,Prss,PrssPer,Scrm,YdsPerScr,FirstDRush,RushYBC,YBCPerAtt,RushYAC,YACPerAtt,RushBrkTkl,AttPerBr,FirstDRec,RecYBC,YBCPerR,RecYAC,YACPerR,ADOT,RecBrkTkl,RecPerBr,RecDrop,DropPerRec,RecInt,Rat
Jack Doyle,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.411764705882353,2.8823529411764706,30.176470588235293,0.29411764705882354,15.411764705882353,0.11764705882352941,0.11764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,16.294117647058822,5.2,13.882352941176471,4.911764705882353,5.894117647058824,0.058823529411764705,3,0.11764705882352941,1.5176470588235293,0.11764705882352941,91.49411764705883
Jacob Hollister,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.470588235294118,2.8823529411764706,23.176470588235293,0.29411764705882354,12.352941176470589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5833333333333333,13.529411764705882,5.694117647058824,9.647058823529411,3.1705882352941175,6.229411764705882,0.17647058823529413,5.333333333333333,0.11764705882352941,2.941176470588235,0.11764705882352941,84.34705882352941
Jacoby Brissett,6.588235294117647,11,62.76470588235294,0.47058823529411764,0.17647058823529413,0.5882352941176471,4.470588235294118,8.352941176470589,66.71666666666667,2.588235294117647,5.352941176470588,0.29411764705882354,3.857142857142857,0,0,0,0,0,0.17647058823529413,0.11764705882352941,6.666666666666667,31.744444444444444,118.08333333333333,12.466666666666667,36.25,2.975,1.3666666666666667,52.666666666666664,4.3625,0.3333333333333333,1.2166666666666666,2.8333333333333335,29.6,5.666666666666667,2,2.0833333333333335,4.916666666666667,36.5,1.25,4.757142857142857,1.4166666666666667,4.214285714285714,1.6928571428571428,2.2857142857142856,0.6357142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakeem Grant,0,0,0,0,0,0,0,0,NA,0.11764705882352941,1.9411764705882353,0,2.0625,3.411764705882353,2.0588235294117645,25.11764705882353,0.11764705882352941,16.5,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.5,12.5,4,4,0,NA,1.6153846153846154,13.176470588235293,6.671428571428572,11.941176470588236,6.164285714285715,10.9,0.11764705882352941,2.5,0.11764705882352941,2.6470588235294117,0.23529411764705882,73.61176470588235
Jakobi Meyers,0.11764705882352941,0.11764705882352941,2.5294117647058822,0.11764705882352941,0,0,0,2.5294117647058822,158.3,0.11764705882352941,0.5294117647058824,0,0.5294117647058824,6.0588235294117645,4.411764705882353,55.94117647058823,0,23.11764705882353,0.058823529411764705,0.058823529411764705,1,100,18.5,18.5,18.5,18.5,18.5,3,3,0,0,0,0,0.5,0,0.5,0.5,50,0,NA,0,1,1,3.5,3.5,0.5,1,2.6470588235294117,39.64705882352941,9.01764705882353,16.294117647058822,4.805882352941176,9.894117647058824,0.29411764705882354,4.5,0.29411764705882354,5.352941176470588,0.11764705882352941,94.7235294117647
Jalen Guyton,0,0,0,0,0,0,0,0,NA,0.11764705882352941,0,0,0,3.3529411764705883,1.6470588235294117,30.058823529411764,0.17647058823529413,22.823529411764707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.5,-0.5,0.5,0.5,0,NA,1.8,19.529411764705884,13.06,10.529411764705882,7.053333333333334,18.45294117647059,0.058823529411764705,3,0.29411764705882354,7.0588235294117645,0.11764705882352941,79.9235294117647
Jalen Richard,0,0,0,0,0,0,0,0,NA,3.2941176470588234,18.176470588235293,0.058823529411764705,9,3,2.588235294117647,23.058823529411764,0,13.647058823529411,0.17647058823529413,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1428571428571428,10.882352941176471,3.176470588235294,7.294117647058823,1.688235294117647,0.23529411764705882,6.5,1.3076923076923077,4.133333333333334,1.7266666666666666,22,6.766666666666667,1.9533333333333334,0.2,2,0.2,5.22,0.06666666666666667,91.34666666666666
Jamaal Williams,0,0,0,0,0,0,0,0,NA,7.176470588235294,35.94117647058823,0.11764705882352941,12.294117647058824,3.235294117647059,2.588235294117647,17.235294117647058,0.17647058823529413,8.470588235294118,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9333333333333333,22.3125,2.65,15.875,2.175,0.5,8.5,1.3076923076923077,-1.7142857142857142,-0.5166666666666667,22.642857142857142,7.05,-0.6428571428571429,0.6428571428571429,3.0833333333333335,0.14285714285714285,2.6785714285714284,0,87.36428571428571
Jameis Winston,21.235294117647058,33.470588235294116,263.2352941176471,1.7647058823529411,1.5294117647058822,2.5294117647058822,16.647058823529413,34.411764705882355,90.68125,3.6470588235294117,16.705882352941178,0.11764705882352941,4.7,0,0,0,0,0,0.8235294117647058,0.29411764705882354,14.3125,42.30625,358.5,9.48125,181.75,7.75,4.95,97.9375,4.80625,1.5625,4.01875,6.0625,15.4,10.6875,3.875,2.8125,9.375,20.575,2.5,6.557142857142857,1.3125,9.294117647058824,2.6588235294117646,7.411764705882353,1.5058823529411764,0.058823529411764705,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,0,0,0,0,0,0,0,0,NA,14.470588235294118,67.23529411764706,0.6470588235294118,17.058823529411764,4.470588235294118,3.411764705882353,24.764705882352942,0.11764705882352941,11.058823529411764,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.823529411764706,36.705882352941174,2.3058823529411763,30.529411764705884,2.1176470588235294,1.0588235294117647,10.38888888888889,1.2666666666666666,-2.8,-0.6333333333333333,30.866666666666667,7.666666666666667,-0.1066666666666667,0.3333333333333333,3.625,0.4666666666666667,7.166666666666667,0,93
James O'Shaughnessy,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,2.1176470588235294,20.41176470588235,0,11.117647058823529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,9.823529411764707,5.523076923076923,10.588235294117647,4.7,5.3882352941176475,0.11764705882352941,3,0,0,0.058823529411764705,79.07058823529411
James Washington,0,0,0,0,0,0,0,0,NA,0,0,0,0,5,2.764705882352941,39.05882352941177,0.23529411764705882,20.764705882352942,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1333333333333333,28.176470588235293,10.540000000000001,10.882352941176471,3.64,15.305882352941177,0.11764705882352941,3,0.23529411764705882,3.8411764705882354,0.23529411764705882,79.47058823529412
James White,0.058823529411764705,0.058823529411764705,2.0588235294117645,0,0,0,0,2.0588235294117645,118.7,4.294117647058823,18.294117647058822,0.058823529411764705,7.9411764705882355,5.764705882352941,4.529411764705882,36.470588235294116,0.29411764705882354,15.411764705882353,0.058823529411764705,0,1,100,8,8,8,8,8,27,27,0,0,0,0,0,0,0,0,0,0,NA,1.0625,12.1875,2.45,7.25,1.4125,0,NA,1.8823529411764706,6.294117647058823,1.3352941176470587,30.176470588235293,6.864705882352942,2.3294117647058825,0.17647058823529413,4.666666666666667,0.17647058823529413,2.2705882352941176,0.058823529411764705,97.03529411764706
Jamison Crowder,0,0,0,0,0,0,0,0,NA,0.23529411764705882,2.2941176470588234,0,2.0588235294117645,7.352941176470588,4.470588235294118,53.23529411764706,0.47058823529411764,24.941176470588236,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,10.333333333333334,5.5,2.6666666666666665,2.6666666666666665,0.3333333333333333,1,2.7333333333333334,24.235294117647058,5.952941176470588,29,6.847058823529411,7.870588235294117,0.23529411764705882,7.75,0.6470588235294118,8.5,0.4117647058823529,75.11764705882354
Jared Cook,0,0,0,0,0,0,0,0,NA,0,0,0,0,5.823529411764706,4,61.23529411764706,0.5294117647058824,24.764705882352942,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9411764705882355,39.11764705882353,10.3,22.11764705882353,5.305882352941176,10.741176470588234,0.29411764705882354,4.8,0.29411764705882354,4.8352941176470585,0.17647058823529413,111.25294117647059
Jared Goff,24.11764705882353,36.05882352941177,274.52941176470586,1.5294117647058822,1.1176470588235294,1.0588235294117647,9,35.588235294117645,90.9,2.5294117647058822,5.176470588235294,0.29411764705882354,3.272727272727273,0,0,0,0,0,0.5882352941176471,0.11764705882352941,13.235294117647058,36.18235294117647,259.11764705882354,7.347058823529411,126.76470588235294,5.470588235294118,3.6294117647058823,147.76470588235293,6.088235294117647,1.4705882352941178,4.264705882352941,6,17.505882352941175,11,2.764705882352941,2.764705882352941,6.588235294117647,17.352941176470587,0.8235294117647058,5.171428571428572,0.75,5.1875,1.6,0.3125,0.1125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarius Wright,0,0,0,0,0,0,0,0,NA,0.058823529411764705,2,0,0,3.4705882352941178,2.1176470588235294,24.470588235294116,0.058823529411764705,16.625,0.11764705882352941,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31,31,3,3,0,NA,1.5,14.529411764705882,6.964705882352941,9.941176470588236,4.7176470588235295,8.223529411764705,0.23529411764705882,1.6666666666666667,0.29411764705882354,7.2176470588235295,0.17647058823529413,77.2235294117647
Jaron Brown,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.7058823529411766,1.7058823529411764,22.352941176470587,0.4117647058823529,15.352941176470589,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7272727272727273,15.823529411764707,7.553333333333334,6.529411764705882,3.6533333333333333,9.576470588235294,0,NA,0.11764705882352941,3.9235294117647057,0.11764705882352941,89.32941176470588
Jarvis Landry,0.058823529411764705,0.11764705882352941,1.1176470588235294,0,0,0,0,1.1176470588235294,79.15,0.29411764705882354,3.588235294117647,0.11764705882352941,0.5,9.588235294117647,5.9411764705882355,80.76470588235294,0.4117647058823529,28.6875,0.058823529411764705,0.058823529411764705,0.5,50,25,25,9.5,19,9.5,0,0,0,0,0,0,0,0,0.5,0.5,50,0,NA,1.3333333333333333,11.666666666666666,6,8.666666666666666,4.666666666666667,0,NA,3.8125,48.411764705882355,7.9941176470588236,32.35294117647059,5.3882352941176475,9.7470588235294109,0.4117647058823529,6.25,0.6470588235294118,6.270588235294118,0.11764705882352941,97.65882352941176
Jason Witten,0,0,0,0,0,0,0,0,NA,0,0,0,0,4,2.9411764705882355,23.058823529411764,0.17647058823529413,9.411764705882353,0.058823529411764705,0.058823529411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7857142857142858,15.235294117647058,4.64375,7.823529411764706,2.46875,5.823529411764706,0,NA,0.17647058823529413,3.676470588235294,0,87.7235294117647
Javon Wims,0,0,0,0,0,0,0,0,NA,0.058823529411764705,0.11764705882352941,0,0.11764705882352941,2.823529411764706,1.4705882352941178,14.647058823529411,0.058823529411764705,8.941176470588236,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,1.4444444444444444,12.6875,7.88,2.875,1.84,12.38125,0,NA,0.1875,2.08125,0.125,68.38125
Jaylen Samuels,0.23529411764705882,0.29411764705882354,2.0588235294117645,0,0.058823529411764705,0,0,1.4705882352941178,63.2,4.705882352941177,17.88235294117647,0.058823529411764705,6.705882352941177,3.3529411764705883,2.8823529411764706,20.235294117647058,0.11764705882352941,10.764705882352942,0,0,1,33.35,-5.5,-1.85,-7.5,-3.85,-2.85,25,11,0,0,0.5,25,1.5,0,0.5,0.5,25,0,NA,1.25,8.6875,0.8125,10.3125,1.95625,0.1875,7.333333333333333,1.6666666666666667,-4.2,-0.7933333333333333,27.133333333333333,7.626666666666667,-0.36,0.4,4.7,0.26666666666666666,9.446666666666667,0.06666666666666667,91.74
Jeff Heuerman,0,0,0,0,0,0,0,0,NA,0,0,0,0,3.7058823529411766,2.4705882352941178,21.88235294117647,0.17647058823529413,12.058823529411764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7692307692307692,10.941176470588236,6.1,10.941176470588236,3.775,5.617647058823529,0.23529411764705882,3,0.17647058823529413,2.552941176470588,0.17647058823529413,81.34705882352941
Jeff Wilson,0,0,0,0,0,0,0,0,NA,8,39.411764705882355,0.5294117647058824,11.588235294117647,2,1.3529411764705883,13.764705882352942,0.17647058823529413,8.352941176470589,0.17647058823529413,0.17647058823529413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1538461538461537,23.928571428571427,2.5714285714285716,23.928571428571427,2.607142857142857,0.8571428571428571,5.22,0.7692307692307693,2.7333333333333334,3.109090909090909,12.866666666666667,7.672727272727273,2.1,0.06666666666666667,8,0.26666666666666666,18.886666666666667,0.13333333333333333,77.80666666666667
Jeremy Sprinkle,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.3529411764705883,1.3529411764705883,13.352941176470589,0.058823529411764705,10.058823529411764,0.058823529411764705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1818181818181819,8.235294117647058,5.5,5.117647058823529,4.714285714285714,6.111764705882353,0,NA,0.29411764705882354,12.252941176470587,0.11764705882352941,73.34117647058824
Jesse James,0,0,0,0,0,0,0,0,NA,0,0,0,0,2.1176470588235294,1.411764705882353,16.941176470588236,0.11764705882352941,13.117647058823529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2727272727272727,7.882352941176471,4.506666666666667,9.058823529411764,6.666666666666667,5.529411764705882,0.058823529411764705,1,0.17647058823529413,4.311764705882353,0.11764705882352941,90.4
Jimmy Garoppolo,19.58823529411765,28.88235294117647,239.88235294117646,1.7647058823529411,0.9411764705882353,2.3529411764705883,16.235294117647058,40,97.86470588235294,2.7058823529411766,5.705882352941177,0,4.285714285714286,0,0,0,0,0,0.5882352941176471,0.058823529411764705,11.470588235294118,37.00588235294118,200.47058823529412,6.964705882352941,110.3529411764706,5.682352941176471,3.788235294117647,129.52941176470588,6.570588235294117,1.588235294117647,5.476470588235294,4.352941176470588,14.98235294117647,11.588235294117647,2.4705882352941178,2.176470588235294,7,22.158823529411766,1,5.461538461538462,0.75,2.5625,1.50625,3.5,1.25625,0.125,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
